CVSS,Note#,Priority,Title,cpe,cve_id,cvss,cvss_severity,cvss_version,cweId,datePublished,dateUpdated,descriptions,epss,epss_l,kev,kev_source,note_id,percentile,priority,priority_l,product,product_l,ransomware,sap_note_year,vector,vendor
7.4,3424610,High,"[CVE-2024-25642] Improper Certificate Validation in SAP Cloud Connector Product – SAP Cloud Connector, Version - 2.0",cpe:2.3:a:sap:cloud_connector:2.0:*:*:*:*:*:*:*,CVE-2024-25642,7.4,HIGH,CVSS 3.1,CWE-295,2024-02-13T02:44:20.284Z,2024-08-01T23:44:09.866Z,"Due to improper validation of certificate in SAP Cloud Connector - version 2.0, attacker can impersonate the genuine servers to interact with SCC breaking the mutual authentication. Hence, the attacker can intercept the request to view/modify sensitive information. There is no impact on the availability of the system.

",0.00069,0.00069,,VULNCHECK,['3424610'],0.32928,Priority 2,B,cloud_connector,SAP Cloud Connector,,2024,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,sap
4.3,3237638,Medium,"[CVE-2024-25643] Missing authorization check in SAP Fiori app (""My Overtime Requests"") Product - SAP Fiori app (""My Overtime Requests""), Versions – 605",cpe:2.3:a:sap:fiori:605:*:*:*:*:*:*:*,CVE-2024-25643,4.3,MEDIUM,CVSS 3.1,CWE-862,2024-02-13T03:37:14.954Z,2024-08-01T23:44:09.819Z,"The SAP Fiori app (My Overtime Request) - version 605, does not perform the necessary authorization checks for an authenticated user which may result in an escalation of privileges. It is possible to manipulate the URLs of data requests to access information that the user should not have access to. There is no impact on integrity and availability.",0.00048,0.00048,,VULNCHECK,['3237638'],0.20333,Priority 4,D,fiori,SAP Fiori app (My Overtime Requests),,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,sap
5.3,3425682,Medium,"[CVE-2024-25644] Information Disclosure vulnerability in SAP NetWeaver (WSRM) Product - NetWeaver (WSRM), Versions – 7.50",cpe:2.3:::::::::::,CVE-2024-25644,5.3,MEDIUM,CVSS 3.1,CWE-732,2024-03-12T00:33:44.473Z,2024-09-28T22:24:11.195Z,"Under certain conditions SAP NetWeaver WSRM - version 7.50, allows an attacker to access information which would otherwise be restricted, causing low impact on Confidentiality with no impact on Integrity and Availability of the application.",0.00043,0.00043,,VULNCHECK,['3425682'],0.11429,Priority 4,D,,NetWeaver (WSRM),,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,
5.3,3428847,Medium,"[CVE-2024-25645] Information Disclosure vulnerability in SAP NetWeaver (Enterprise Portal) Product - SAP NetWeaver (Enterprise Portal), Version – 7.50",cpe:2.3:::::::::::,CVE-2024-25645,5.3,MEDIUM,CVSS 3.1,CWE-732,2024-03-12T00:53:58.649Z,2024-09-28T22:24:54.688Z,Under certain condition SAP NetWeaver (Enterprise Portal) - version 7.50 allows an attacker to access information which would otherwise be restricted causing low impact on confidentiality of the application and with no impact on Integrity and Availability of the application.,0.00043,0.00043,,VULNCHECK,['3428847'],0.11429,Priority 4,D,,SAP NetWeaver (Enterprise Portal),,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,
7.7,3421384,High,"[CVE-2024-25646] Information Disclosure vulnerability in SAP BusinessObjects Web Intelligence Product - SAP BusinessObjects Web Intelligence, Versions - 4.2, 4.3",cpe:2.3:::::::::::,CVE-2024-25646,7.7,HIGH,CVSS 3.1,CWE-732,2024-04-09T00:47:43.364Z,2024-09-28T22:25:36.576Z,"Due to improper validation, SAP BusinessObject Business Intelligence Launch Pad allows an authenticated attacker to access operating system information using crafted document. On successful exploitation there could be a considerable impact on confidentiality of the application.",0.00043,0.00043,,VULNCHECK,['3421384'],0.11429,Priority 2,B,,SAP BusinessObjects Web Intelligence,,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,
5.3,3425188,Medium,"[CVE-2024-27898] Server-Side Request Forgery in SAP NetWeaver (tc~esi~esp~grmg~wshealthcheck~ear) Product - SAP NetWeaver, Version - 7.50",cpe:2.3:::::::::::,CVE-2024-27898,5.3,MEDIUM,CVSS 3.1,CWE-918,2024-04-09T00:52:54.390Z,2024-08-21T15:07:15.427Z,"SAP NetWeaver application, due to insufficient input validation, allows an attacker to send a crafted request from a vulnerable web application targeting internal systems behind firewalls that are normally inaccessible to an attacker from the external network, resulting in a Server-Side Request Forgery vulnerability. Thus, having a low impact on confidentiality.

",0.00043,0.00043,,VULNCHECK,['3425188'],0.11429,Priority 4,D,,SAP NetWeaver,,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,
8.8,3434839,High,"[CVE-2024-27899] Security misconfiguration vulnerability in SAP NetWeaver AS Java User Management Engine Product - SAP NetWeaver AS Java User Management Engine, Versions - SERVERCORE 7.50, J2EE-APPS 7.50, UMEADMIN 7.50",cpe:2.3:::::::::::,CVE-2024-27899,8.8,HIGH,CVSS 3.1,CWE-640,2024-04-09T00:54:17.167Z,2024-08-02T00:41:55.550Z,"Self-Registration and Modify your own profile in User Admin Application of NetWeaver AS Java does not enforce proper security requirements for the content of the newly defined security answer. This can be leveraged by an attacker to cause profound impact on confidentiality and low impact on both integrity and availability.

",0.00043,0.00043,,VULNCHECK,['3434839'],0.11429,Priority 2,B,,SAP NetWeaver AS Java User Management Engine,,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:L/A:L,
4.3,3419022,Medium,"[CVE-2024-27900] Missing Authorization check in SAP ABAP Platform Product - SAP ABAP Platform, Versions – 758, 795",cpe:2.3:::::::::::,CVE-2024-27900,4.3,MEDIUM,CVSS 3.1,CWE-862,2024-03-12T00:44:15.235Z,2024-08-02T00:41:55.483Z,"Due to missing authorization check, attacker with business user account in SAP ABAP Platform - version 758, 795, can change the privacy setting of job templates from shared to private. As a result, the selected template would only be accessible to the owner.

",0.00043,0.00043,,VULNCHECK,['3419022'],0.11429,Priority 4,D,,SAP ABAP Platform,,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,
7.2,3438234,High,"[CVE-2024-27901] Directory Traversal vulnerability in SAP Asset Accounting Product- SAP Asset Accounting, Versions - SAP_APPL 600, SAP_APPL 600, SAP_APPL 600, SAP_APPL 600, SAP_APPL 600, SAP_APPL 600, SAP_FIN617, SAP_FIN 618, SAP_FIN700",cpe:2.3:::::::::::,CVE-2024-27901,7.2,HIGH,CVSS 3.1,CWE-35,2024-04-09T00:55:03.642Z,2024-09-06T18:01:25.580Z,"SAP Asset Accounting could allow a high privileged attacker to exploit insufficient validation of path information provided by the users and pass it through to the file API's. Thus, causing a considerable impact on confidentiality, integrity and availability of the application.

",0.00043,0.00043,,VULNCHECK,['3438234'],0.11429,Priority 2,B,,SAP Asset Accounting,,2024,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,
5.4,3377979,Medium,"[CVE-2024-27902] Cross-Site Scripting (XSS) vulnerability in SAP NetWeaver AS ABAP, applications based on SAPGUI for HTML (WebGUI) Product – SAP NetWeaver AS ABAP applications based on SAPGUI for HTML (WebGUI), Versions – 7.89, 7.93",cpe:2.3:::::::::::,CVE-2024-27902,5.4,MEDIUM,CVSS 3.1,CWE-79,2024-03-12T00:45:08.794Z,2024-08-02T00:41:55.900Z,"Applications based on SAP GUI for HTML in SAP NetWeaver AS ABAP - versions 7.89, 7.93, do not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. A successful attack can allow a malicious attacker to access and modify data through their ability to execute code in a user’s browser. There is no impact on the availability of the system

",0.00043,0.00043,,VULNCHECK,['3377979'],0.11429,Priority 4,D,,SAP NetWeaver AS ABAP applications based on SAPGUI for HTML (WebGUI),,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,
5.3,3434192,Medium,"[CVE-2024-28163] Information Disclosure vulnerability in SAP NetWeaver Process Integration (Support Web Pages) Product - SAP NetWeaver Process Integration (Support Web Pages), Versions – 7.50",cpe:2.3:::::::::::,CVE-2024-28163,5.3,MEDIUM,CVSS 3.1,CWE-732,2024-03-12T00:45:42.419Z,2024-09-28T22:26:22.511Z,"Under certain conditions, Support Web Pages of SAP NetWeaver Process Integration (PI) - versions 7.50, allows an attacker to access information which would otherwise be restricted, causing low impact on Confidentiality with no impact on Integrity and Availability of the application.",0.00043,0.00043,,VULNCHECK,['3434192'],0.11429,Priority 4,D,,SAP NetWeaver Process Integration (Support Web Pages),,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,
5.3,3425571,Medium,"[CVE-2024-28164] Information Disclosure vulnerability in SAP NetWeaver AS Java (Guided Procedures)  Product – SAP NetWeaver AS Java, Version – GP-CORE 7.5",cpe:2.3:a:sap:netweaver_application_server_java:gp-core_7.5:*:*:*:*:*:*:*,CVE-2024-28164,5.3,MEDIUM,CVSS 3.1,CWE-200,2024-06-11T02:18:48.019Z,2024-08-02T00:48:49.198Z,"SAP NetWeaver AS Java (CAF - Guided Procedures)
allows an unauthenticated user to access non-sensitive information about the
server which would otherwise be restricted causing low impact on
confidentiality of the application.",0.00046,0.00046,,VULNCHECK,['3425571'],0.19265,Priority 4,D,netweaver_application_server_java,SAP NetWeaver AS Java,,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,sap
8.1,3431794,High,"[CVE-2024-28165] Cross site scripting vulnerability in SAP BusinessObjects Business Intelligence Platform  Product- SAP BusinessObjects (Business Intelligence Platform), Versions – 430, 440",cpe:2.3:::::::::::,CVE-2024-28165,8.1,HIGH,CVSS 3.1,CWE-79,2024-05-14T03:51:20.267Z,2024-08-02T00:48:49.373Z,"
SAP Business Objects Business Intelligence Platform is vulnerable to stored XSS allowing an attacker to manipulate a parameter in the Opendocument URL which could lead to high impact on Confidentiality and Integrity of the application

",0.00043,0.00043,,VULNCHECK,['3431794'],0.11429,Priority 2,B,,SAP BusinessObjects Business Intelligence Platform,,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:N,
6.5,3442378,Medium,"[CVE-2024-28167] Missing Authorization check in SAP Group Reporting Data Collection (Enter Package Data) Product - SAP Group Reporting Data Collection (Enter Package Data), Versions - S4CORE 104, S4CORE 105, S4CORE 106, S4CORE 107, S4CORE 108, SAP_GRDC_CLOUD 1.0.0",cpe:2.3:::::::::::,CVE-2024-28167,6.5,MEDIUM,CVSS 3.1,CWE-862,2024-04-09T00:55:46.326Z,2024-08-02T00:48:49.373Z,"SAP Group Reporting Data Collection does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. On successful exploitation, specific data can be changed via the Enter Package Data app although the user does not have sufficient authorization causing high impact on Integrity of the appliction.

",0.00043,0.00043,,VULNCHECK,['3442378'],0.11429,Priority 2,B,,SAP Group Reporting Data Collection (Enter Package Data),,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,
2.2,3492169,Low,"Multiple Buffer overflow vulnerabilities in SAP BusinessObjects Business Intelligence Platform (Crystal Reports for Enterprise) Related CVEs - CVE-2024-29131, CVE-2024-29133 Product - SAP BusinessObjects Business Intelligence Platform (Crystal Reports for Enterprise), Version - ENTERPRISE 430",cpe:2.3:::::::::::,CVE-2024-29131,7.3,HIGH,CVSS 3.1,CWE-787,2024-03-21T09:07:13.627Z,2024-12-13T13:09:26.300Z,"Out-of-bounds Write vulnerability in Apache Commons Configuration.This issue affects Apache Commons Configuration: from 2.0 before 2.10.1.

Users are recommended to upgrade to version 2.10.1, which fixes the issue.

",0.00045,0.00045,,VULNCHECK,[],0.17779,Priority 2,D,,Apache Commons Configuration,,2025,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,
4.8,3421453,Medium,"[Multiple CVEs] Cross-Site Scripting (XSS) vulnerabilities in SAP Business Connector CVEs - CVE-2024-30214, CVE-2024-30215 Product - SAP Business Connector, Version - 4.8",cpe:2.3:::::::::::,CVE-2024-30214,4.8,MEDIUM,CVSS 3.1,CWE-79,2024-04-09T00:56:29.336Z,2024-08-02T01:25:03.428Z,"The application allows a high privilege attacker to append a malicious GET query parameter to Service invocations, which are reflected in the server response. Under certain circumstances, if the parameter contains a JavaScript, the script could be processed on client side.

",0.00043,0.00043,,VULNCHECK,['3421453'],0.11429,Priority 4,D,,SAP Business Connector,,2024,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,
4.3,3427178,Medium,"[CVE-2024-30216] Missing Authorization check in SAP S/4 HANA (Cash Management) Product – SAP S/4 HANA (Cash Management), Versions – S4CORE 103, S4CORE 104, S4CORE 105, S4CORE 106, S4CORE 107, S4CORE 108",cpe:2.3:::::::::::,CVE-2024-30216,4.3,MEDIUM,CVSS 3.1,CWE-862,2024-04-09T01:02:41.597Z,2024-08-02T01:25:03.367Z,"Cash Management in SAP S/4 HANA does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. By exploiting this vulnerability, attacker can add notes in the review request with 'completed' status affecting the integrity of the application. Confidentiality and Availability are not impacted.

",0.00043,0.00043,,VULNCHECK,['3427178'],0.11429,Priority 4,D,,SAP S/4 HANA (Cash Management),,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,
4.3,3430173,Medium,"[CVE-2024-30217] Missing Authorization check in SAP S/4 HANA (Cash Management) Product - SAP S/4 HANA (Cash Management), Versions – S4CORE 106, S4CORE 107, S4CORE 108",cpe:2.3:::::::::::,CVE-2024-30217,4.3,MEDIUM,CVSS 3.1,CWE-862,2024-04-09T01:03:20.926Z,2024-08-02T01:25:03.420Z,"Cash Management in SAP S/4 HANA does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. By exploiting this vulnerability, an attacker can approve or reject a bank account application affecting the integrity of the application. Confidentiality and Availability are not impacted.

",0.00043,0.00043,,VULNCHECK,['3430173'],0.11429,Priority 4,D,,SAP S/4 HANA (Cash Management),,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,
6.5,3359778,Medium,"[CVE-2024-30218] Denial of service (DOS) vulnerability in SAP NetWeaver AS ABAP and ABAP Platform Product - SAP NetWeaver AS ABAP and ABAP Platform, Versions - KRNL64NUC 7.22, KRNL64NUC 7.22EXT, KRNL64UC 7.22, KRNL64UC 7.22EXT, KRNL64UC 7.53, KERNEL 7.22, KERNEL 7.53, KERNEL 7.77, KERNEL 7.85, KERNEL 7.89, KERNEL 7.54, KERNEL 7.93",cpe:2.3:::::::::::,CVE-2024-30218,6.5,MEDIUM,CVSS 3.1,CWE-605,2024-04-09T01:04:40.206Z,2024-09-28T22:27:25.110Z,"The ABAP Application Server of SAP NetWeaver as well as ABAP Platform allows an attacker to prevent legitimate users from accessing a service, either by crashing or flooding the service. This leads to a considerable impact on availability.",0.00043,0.00043,,VULNCHECK,['3359778'],0.11429,Priority 2,B,,SAP NetWeaver AS ABAP and ABAP Platform,,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,
6.5,3441944,Medium,"[CVE-2024-32730] Missing authorization check in SAP Enable Now Manager  Product- SAP Enable Now, Version - 1704",cpe:2.3:::::::::::,CVE-2024-32730,6.5,MEDIUM,CVSS 3.1,CWE-862,2024-04-26T16:06:39.373Z,2024-08-02T02:20:34.695Z,"SAP Enable Now Manager does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. On successful exploitation, the attacker with the role 'Learner' could gain access to other user's data in manager which will lead to a high impact to the confidentiality of the application.

",0.00043,0.00043,,VULNCHECK,['3441944'],0.11429,Priority 2,B,,SAP Enable Now,,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,
5.5,3447467,Medium,"[CVE-2024-32731] Missing Authorization check in SAP My Travel Requests  Product- My Travel Requests, Version – 600",cpe:2.3:::::::::::,CVE-2024-32731,5.5,MEDIUM,CVSS 3.1,CWE-862,2024-05-14T03:07:12.283Z,2024-08-02T02:20:35.313Z,"
SAP My Travel Requests does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. On successful exploitation, the attacker can upload a malicious attachment to a business trip request which will lead to a low impact on the confidentiality, integrity and availability of the application. 

",0.00043,0.00043,,VULNCHECK,['3447467'],0.11429,Priority 4,D,,SAP My Travel Requests ,,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L,
5.3,3524933,Medium,"[CVE-2024-32732] Information Disclosure vulnerability in SAP BusinessObjects Business Intelligence platform Product- SAP BusinessObjects Business Intelligence platform, Versions – ENTERPRISE 430, 2025",cpe:2.3:::::::::::,CVE-2024-32732,5.3,MEDIUM,CVSS 3.1,CWE-497,2024-12-10T00:11:33.815Z,2024-12-10T17:14:19.976Z,Under certain conditions SAP BusinessObjects Business Intelligence platform allows an attacker to access information which would otherwise be restricted.This has low impact on Confidentiality with no impact on Integrity and Availability of the application.,0.00043,0.00043,,VULNCHECK,['3524933'],0.11429,Priority 4,D,,SAP BusinessObjects Business Intelligence platform,,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,
6.1,3450286,Medium,"[CVE-2024-32733] Cross-Site Scripting (XSS) vulnerability in SAP NetWeaver Application Server ABAP and ABAP Platform  Product- SAP NetWeaver Application Server ABAP and ABAP Platform, Versions - SAP_BASIS 740, SAP_BASIS 750, SAP_BASIS 751, SAP_BASIS 752, SAP_BASIS 753, SAP_BASIS 754, SAP_BASIS 755, SAP_BASIS 756, SAP_BASIS 757, SAP_BASIS 758",cpe:2.3:::::::::::,CVE-2024-32733,6.1,MEDIUM,CVSS 3.1,CWE-79,2024-05-14T03:38:19.474Z,2024-08-02T02:20:35.550Z,"
Due to missing input validation and output encoding of untrusted data, SAP NetWeaver Application Server ABAP and ABAP Platform allows an unauthenticated attacker to inject malicious JavaScript code into the dynamically crafted web page. On successful exploitation the attacker can access or modify sensitive information with no impact on availability of the application

",0.00043,0.00043,,VULNCHECK,['3450286'],0.11429,Priority 2,B,,SAP NetWeaver Application Server ABAP and ABAP Platform ,,2024,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,
3.5,3392049,Low,"[CVE-2024-33000] Missing Authorization check in SAP Bank Account Management Product – SAP Bank Account Management, Versions – 100, 101, 102, 103, 104, 105, 106, 107, 108",cpe:2.3:::::::::::,CVE-2024-33000,3.5,LOW,CVSS 3.1,CWE-862,2024-05-14T03:46:59.914Z,2024-08-02T02:27:53.212Z,"SAP Bank Account Management does not perform necessary authorization check for an authorized user, resulting in escalation of privileges. As a result, it has a low impact to confidentiality to the system.",0.00043,0.00043,,VULNCHECK,['3392049'],0.11429,Priority 4,D,,SAP Bank Account Management,,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:N,
6.5,3453170,Medium,"[CVE-2024-33001] Denial of service (DOS) in SAP NetWeaver and ABAP platform Product- SAP NetWeaver and ABAP platform, Versions - ST-PI 2008_1_700, 2008_1_710, 740",cpe:2.3:a:sap:netweaver_application_server_abap:740:*:*:*:*:*:*:*,CVE-2024-33001,6.5,MEDIUM,CVSS 3.1,CWE-400,2024-06-11T02:05:00.333Z,2024-08-02T02:27:53.403Z,"SAP NetWeaver and ABAP platform allows an
attacker to impede performance for legitimate users by crashing or flooding the
service.



An
impact of this Denial of Service vulnerability might be long response delays
and service interruptions, thus degrading the service quality experienced by
legitimate users causing high impact on availability of the application.",0.00044,0.00044,,VULNCHECK,['3453170'],0.15575,Priority 2,B,netweaver_application_server_abap,SAP NetWeaver and ABAP platform,,2024,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,sap
