cve_id,priority,epss,cvss,cvss_version,cvss_severity,kev,kev_source,cpe,vendor,product,vector,descriptions,product_l,epss_l,percentile,priority_l,cweId,_merge,year
CVE-2024-34689,Priority 4,0.00045,5.0,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:business_workflow:*:*:*:*:*:*:*:*,sap,business_workflow,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:N/A:N,"WebFlow Services of SAP Business Workflow allows
an authenticated attacker to enumerate accessible HTTP endpoints in the
internal network by specially crafting HTTP requests. On successful
exploitation this can result in information disclosure. It has no impact on
integrity and availability of the application.",SAP Business Workflow (WebFlow Services),0.000450000,0.147270000,D,CWE-918,both,2024
CVE-2024-37172,Priority 4,0.00044,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:s4core:107:*:*:*:*:*:*:*,sap,s4core,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:L,"SAP S/4HANA Finance (Advanced Payment
Management) does not perform necessary authorization check for an authenticated
user, resulting in escalation of privileges. As a result, it has a low impact
to confidentiality and availability but there is no impact on the integrity.",SAP S/4HANA Finance (Advanced Payment Management),0.000440000,0.141010000,D,CWE-862,both,2024
CVE-2024-37171,Priority 4,0.00045,5.0,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:saptmui:140:*:*:*:*:*:*:*,sap,saptmui,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:N/A:N,"SAP Transportation Management (Collaboration
Portal) allows an attacker with non-administrative privileges to send a crafted
request from a vulnerable web application. This will trigger the application
handler to send a request to an unintended service, which may reveal
information about that service. The information obtained could be used to
target internal systems behind firewalls that are normally inaccessible to an
attacker from the external network, resulting in a Server-Side Request Forgery
vulnerability. There is no effect on integrity or availability of the
application.",SAP Transportation Management (Collaboration Portal),0.000450000,0.147270000,D,CWE-918,both,2024
CVE-2024-39600,Priority 4,0.00043,5.0,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:C/C:H/I:N/A:N,"Under certain conditions, the memory of SAP GUI
for Windows contains the password used to log on to an SAP system, which might
allow an attacker to get hold of the password and impersonate the affected
user. As a result, it has a high impact on the confidentiality but there is no
impact on the integrity and availability.",SAP GUI for Windows,0.000430000,0.095730000,D,CWE-200,both,2024
CVE-2024-39599,Priority 4,0.00043,4.7,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L,"Due to a Protection Mechanism Failure in SAP
NetWeaver Application Server for ABAP and ABAP Platform, a developer can bypass
the configured malware scanner API because of a programming error. This leads
to a low impact on the application's confidentiality, integrity, and
availability.",SAP NetWeaver Application Server for ABAP and ABAP Platform,0.000430000,0.095730000,D,CWE-693,both,2024
CVE-2024-37180,Priority 4,0.00043,4.1,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:L/I:N/A:N,"Under certain conditions SAP NetWeaver
Application Server for ABAP and ABAP Platform allows an attacker to access
remote-enabled function module with no further authorization which would
otherwise be restricted, the function can be used to read non-sensitive
information with low impact on confidentiality of the application.",SAP NetWeaver Application Server for ABAP and ABAP Platform,0.000430000,0.095730000,D,CWE-200,both,2024
CVE-2024-39596,Priority 4,0.00043,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,"Due to missing authorization checks, SAP Enable
Now allows an author to escalate privileges to access information which should
otherwise be restricted. On successful exploitation, the attacker can cause
limited impact on confidentiality of the application.",SAP Enable Now,0.000430000,0.095730000,D,CWE-862,both,2024
CVE-2024-34692,Priority 4,0.00045,4.6,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:enable_now:*:*:*:*:*:*:*:*,sap,enable_now,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,"Due to missing verification of file type or
content, SAP Enable Now allows an authenticated attacker to upload arbitrary
files. These files include executables which might be downloaded and executed
by the user which could host malware. On successful exploitation an attacker
can cause limited impact on confidentiality and Integrity of the application.",SAP Enable Now,0.000450000,0.147270000,D,CWE-434,both,2024
CVE-2024-41730,Priority 2,0.00091,9.8,CVSS 3.1,CRITICAL,,VULNCHECK,cpe:2.3:a:sap:business_objects_business_intelligence_platform:enterprise_430:*:*:*:*:*:*:*,sap,business_objects_business_intelligence_platform,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"In SAP BusinessObjects Business Intelligence
Platform, if Single Signed On is enabled on Enterprise authentication, an
unauthorized user can get a logon token using a REST endpoint. The attacker can
fully compromise the system resulting in High impact on confidentiality,
integrity and availability.",SAP BusinessObjects Business Intelligence Platform,0.000430000,0.095730000,B,CWE-862,both,2024
CVE-2024-42374,Priority 2,0.00043,8.2,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:H,"BEx Web Java Runtime Export Web Service does not
sufficiently validate an XML document accepted from an untrusted source. An
attacker can retrieve information from the SAP ADS system and exhaust the
number of XMLForm service which makes the SAP ADS rendering (PDF creation)
unavailable. This affects the confidentiality and availability of the
application.",SAP BEx Web Java Runtime Export Web Service,0.000430000,0.095730000,B,CWE-91,both,2024
CVE-2023-30533,Priority 2,0.00057,7.8,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:sheetjs:sheetjs:*:*:*:*:*:node.js:*:*,sheetjs,sheetjs,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,"SheetJS Community Edition before 0.19.3 allows Prototype Pollution via a crafted file. In other words. 0.19.2 and earlier are affected, whereas 0.19.3 and later are unaffected.",n/a,0.000570000,0.243040000,A+,n/a,both,2024
CVE-2024-33003,Priority 2,0.00043,7.4,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:::::::::::,,,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,"Some OCC API endpoints in SAP Commerce Cloud
allows Personally Identifiable Information (PII) data, such as passwords, email
addresses, mobile numbers, coupon codes, and voucher codes, to be included in
the request URL as query or path parameters. On successful exploitation, this
could lead to a High impact on confidentiality and integrity of the
application.",SAP Commerce Cloud,0.000430000,0.095730000,B,CWE-200,both,2024
CVE-2023-0215,Priority 2,0.00482,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:openssl:openssl:*:*:*:*:*:*:*:*,openssl,openssl,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"The public API function BIO_new_NDEF is a helper function used for streaming
ASN.1 data via a BIO. It is primarily used internally to OpenSSL to support the
SMIME, CMS and PKCS7 streaming capabilities, but may also be called directly by
end user applications.

The function receives a BIO from the caller, prepends a new BIO_f_asn1 filter
BIO onto the front of it to form a BIO chain, and then returns the new head of
the BIO chain to the caller. Under certain conditions, for example if a CMS
recipient public key is invalid, the new filter BIO is freed and the function
returns a NULL result indicating a failure. However, in this case, the BIO chain
is not properly cleaned up and the BIO passed by the caller still retains
internal pointers to the previously freed filter BIO. If the caller then goes on
to call BIO_pop() on the BIO then a use-after-free will occur. This will most
likely result in a crash.



This scenario occurs directly in the internal function B64_write_ASN1() which
may cause BIO_new_NDEF() to be called and will subsequently call BIO_pop() on
the BIO. This internal function is in turn called by the public API functions
PEM_write_bio_ASN1_stream, PEM_write_bio_CMS_stream, PEM_write_bio_PKCS7_stream,
SMIME_write_ASN1, SMIME_write_CMS and SMIME_write_PKCS7.

Other public API functions that may be impacted by this include
i2d_ASN1_bio_stream, BIO_new_CMS, BIO_new_PKCS7, i2d_CMS_bio_stream and
i2d_PKCS7_bio_stream.

The OpenSSL cms and smime command line applications are similarly affected.



",OpenSSL,0.004820000,0.763670000,D,use-after-free,both,2024
CVE-2022-0778,Priority 2,0.01342,7.5,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:openssl:openssl:*:*:*:*:*:*:*:*,openssl,openssl,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"The BN_mod_sqrt() function, which computes a modular square root, contains a bug that can cause it to loop forever for non-prime moduli. Internally this function is used when parsing certificates that contain elliptic curve public keys in compressed form or explicit elliptic curve parameters with a base point encoded in compressed form. It is possible to trigger the infinite loop by crafting a certificate that has invalid explicit curve parameters. Since certificate parsing happens prior to verification of the certificate signature, any process that parses an externally supplied certificate may thus be subject to a denial of service attack. The infinite loop can also be reached when parsing crafted private keys as they can contain explicit elliptic curve parameters. Thus vulnerable situations include: - TLS clients consuming server certificates - TLS servers consuming client certificates - Hosting providers taking certificates or private keys from customers - Certificate authorities parsing certification requests from subscribers - Anything else which parses ASN.1 elliptic curve parameters Also any other applications that use the BN_mod_sqrt() where the attacker can control the parameter values are vulnerable to this DoS issue. In the OpenSSL 1.0.2 version the public key is not parsed during initial parsing of the certificate which makes it slightly harder to trigger the infinite loop. However any operation which requires the public key from the certificate will trigger the infinite loop. In particular the attacker can use a self-signed certificate to trigger the loop during verification of the certificate signature. This issue affects OpenSSL versions 1.0.2, 1.1.1 and 3.0. It was addressed in the releases of 1.1.1n and 3.0.2 on the 15th March 2022. Fixed in OpenSSL 3.0.2 (Affected 3.0.0,3.0.1). Fixed in OpenSSL 1.1.1n (Affected 1.1.1-1.1.1m). Fixed in OpenSSL 1.0.2zd (Affected 1.0.2-1.0.2zc).",OpenSSL,0.013420000,0.864010000,A+,Infinite loop,both,2024
CVE-2023-0286,Priority 2,0.00293,7.4,CVSS 3.1,HIGH,,VULNCHECK,cpe:2.3:a:openssl:openssl:*:*:*:*:*:*:*:*,openssl,openssl,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:H,"There is a type confusion vulnerability relating to X.400 address processing
inside an X.509 GeneralName. X.400 addresses were parsed as an ASN1_STRING but
the public structure definition for GENERAL_NAME incorrectly specified the type
of the x400Address field as ASN1_TYPE. This field is subsequently interpreted by
the OpenSSL function GENERAL_NAME_cmp as an ASN1_TYPE rather than an
ASN1_STRING.

When CRL checking is enabled (i.e. the application sets the
X509_V_FLAG_CRL_CHECK flag), this vulnerability may allow an attacker to pass
arbitrary pointers to a memcmp call, enabling them to read memory contents or
enact a denial of service. In most cases, the attack requires the attacker to
provide both the certificate chain and CRL, neither of which need to have a
valid signature. If the attacker only controls one of these inputs, the other
input must already contain an X.400 address as a CRL distribution point, which
is uncommon. As such, this vulnerability is most likely to only affect
applications which have implemented their own functionality for retrieving CRLs
over a network.

",OpenSSL,0.002930000,0.697170000,D, type confusion vulnerability,both,2024
CVE-2024-42376,Priority 2,0.00049,6.5,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:shared_service_framework:sap_bs_fnd_702:*:*:*:*:*:*:*,sap,shared_service_framework,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"SAP Shared Service Framework does not perform necessary
authorization check for an authenticated user, resulting in escalation of
privileges. On successful exploitation, an attacker can cause a high impact on
confidentiality of the application.",SAP Shared Service Framework,0.000430000,0.095730000,B,CWE-862,both,2024
CVE-2024-33005,Priority 2,0.00043,6.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_abap:kernel_7.22:*:*:*:*:*:*:*,sap,netweaver_abap,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:L/I:H/A:H,"Due to the missing authorization checks in the
local systems, the admin users of SAP Web Dispatcher, SAP NetWeaver Application
Server (ABAP and Java), and SAP Content Server can impersonate other users and
may perform some unintended actions. This could lead to a low impact on
confidentiality and a high impact on the integrity and availability of the
applications.","SAP NetWeaver Application Server (ABAP and Java),SAP Web Dispatcher and SAP Content Server",0.000430000,0.095730000,B,CWE-862,both,2024
CVE-2024-42377,Priority 4,0.00045,4.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:shared_service_framework:sap_bs_fnd_702:*:*:*:*:*:*:*,sap,shared_service_framework,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:N,"SAP shared service framework allows an
authenticated non-administrative user to call a remote-enabled function, which
will allow them to insert value entries into a non-sensitive table, causing low
impact on integrity of the application",SAP Shared Service Framework,0.000430000,0.095730000,D,CWE-862,both,2024
CVE-2024-41735,Priority 4,0.00045,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:commerce_backoffice:hy_com_2205:*:*:*:*:*:*:*,sap,commerce_backoffice,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,"SAP Commerce Backoffice does not sufficiently
encode user-controlled inputs, resulting in Cross-Site Scripting (XSS)
vulnerability causing low impact on confidentiality and integrity of the
application.",SAP Commerce Backoffice,0.000430000,0.095730000,D,CWE-79,both,2024
CVE-2024-41733,Priority 4,0.00046,5.3,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:commerce:com_cloud_2211:*:*:*:*:*:*:*,sap,commerce,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,"In SAP Commerce, valid user accounts can be
identified during the customer registration and login processes. This allows a
potential attacker to learn if a given e-mail is used for an account, but does
not grant access to any customer data beyond this knowledge. The attacker must
already know the e-mail that they wish to test for. The impact on
confidentiality therefore is low and no impact to integrity or availability",SAP Commerce,0.000430000,0.095730000,D,CWE-200,both,2024
CVE-2024-41737,Priority 4,0.00045,5.0,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:crm_abap_insights_management:bbpcrm_700:*:*:*:*:*:*:*,sap,crm_abap_insights_management,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:L/I:N/A:N,"SAP CRM ABAP (Insights
Management) allows an authenticated attacker to enumerate HTTP endpoints in the
internal network by specially crafting HTTP requests. On successful
exploitation this can result in information disclosure. It has no impact on
integrity and availability of the application.",SAP CRM ABAP (Insights Management),0.000430000,0.095730000,D,CWE-918,both,2024
CVE-2024-41732,Priority 4,0.00046,5.4,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:netweaver_application_server_abap:755:*:*:*:*:*:*:*,sap,netweaver_application_server_abap,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,"SAP NetWeaver Application Server ABAP allows
  an unauthenticated attacker to craft a URL link that could bypass allowlist
  controls. Depending on the web applications provided by this server, the
  attacker might inject CSS code or links into the web application that could
  allow the attacker to read or modify information. There is no impact on
  availability of application.",SAP NetWeaver Application Server ABAP,0.000430000,0.095730000,D,CWE-284,both,2024
CVE-2023-0023,Priority 4,0.00065,5.7,CVSS 3.1,MEDIUM,,VULNCHECK,cpe:2.3:a:sap:bank_account_management:800:*:*:*:*:*:*:*,sap,bank_account_management,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:N/A:N,"In SAP Bank Account Management (Manage Banks) application, when a user clicks a smart link to navigate to another app, personal data is shown directly in the URL. They might get captured in log files, bookmarks, and so on disclosing sensitive data of the application.",Bank Account Management (Manage Banks),0.000650000,0.291720000,D,CWE-200,both,2024
